Run,LoadDate,Experiment,SRAStudy,BioProject,Sample,BioSample,SampleName,Submission,dbgap_study_accession
SRR13361205,2021-01-05 14:12:11,SRX9785465,SRP300488,PRJNA689802,SRS7972689,SAMN17217574,GSM5005746,SRA1180513,
SRR13361206,2021-01-05 14:04:13,SRX9785465,SRP300488,PRJNA689802,SRS7972689,SAMN17217574,GSM5005746,SRA1180513,
SRR13361207,2021-01-05 14:26:05,SRX9785465,SRP300488,PRJNA689802,SRS7972689,SAMN17217574,GSM5005746,SRA1180513,
SRR13361224,2021-01-05 14:14:15,SRX9785470,SRP300488,PRJNA689802,SRS7972694,SAMN17217613,GSM5005751,SRA1180513,
SRR13361225,2021-01-05 14:17:27,SRX9785470,SRP300488,PRJNA689802,SRS7972694,SAMN17217613,GSM5005751,SRA1180513,
SRR13361226,2021-01-05 14:03:37,SRX9785470,SRP300488,PRJNA689802,SRS7972694,SAMN17217613,GSM5005751,SRA1180513,
SRR13361227,2021-01-05 14:02:30,SRX9785470,SRP300488,PRJNA689802,SRS7972694,SAMN17217613,GSM5005751,SRA1180513,
SRR12450222,2020-08-13 16:18:16,SRX8944681,SRP277434,PRJNA657055,SRS7200237,SAMN15814161,GSM4726834,SRA1112663,
SRR12450223,2020-08-13 16:16:18,SRX8944682,SRP277434,PRJNA657055,SRS7200238,SAMN15814160,GSM4726835,SRA1112663,
SRR12450224,2020-08-13 16:19:51,SRX8944683,SRP277434,PRJNA657055,SRS7200239,SAMN15814159,GSM4726836,SRA1112663,
SRR12450225,2020-08-13 16:18:29,SRX8944684,SRP277434,PRJNA657055,SRS7200240,SAMN15814158,GSM4726837,SRA1112663,
SRR12450226,2020-08-13 16:18:10,SRX8944685,SRP277434,PRJNA657055,SRS7200241,SAMN15814135,GSM4726838,SRA1112663,
SRR12450227,2020-08-13 16:20:40,SRX8944686,SRP277434,PRJNA657055,SRS7200242,SAMN15814134,GSM4726839,SRA1112663,
SRR12450228,2020-08-13 16:21:54,SRX8944687,SRP277434,PRJNA657055,SRS7200243,SAMN15814133,GSM4726840,SRA1112663,
SRR12450229,2020-08-13 16:16:25,SRX8944688,SRP277434,PRJNA657055,SRS7200244,SAMN15814132,GSM4726841,SRA1112663,
SRR12450230,2020-08-13 16:19:52,SRX8944689,SRP277434,PRJNA657055,SRS7200245,SAMN15814131,GSM4726842,SRA1112663,
SRR12450231,2020-08-13 16:17:37,SRX8944690,SRP277434,PRJNA657055,SRS7200246,SAMN15814130,GSM4726843,SRA1112663,
SRR12450232,2020-08-13 16:18:18,SRX8944691,SRP277434,PRJNA657055,SRS7200247,SAMN15814129,GSM4726844,SRA1112663,
SRR12450233,2020-08-13 16:21:06,SRX8944692,SRP277434,PRJNA657055,SRS7200248,SAMN15814128,GSM4726845,SRA1112663,
SRR12450234,2020-08-13 16:18:02,SRX8944693,SRP277434,PRJNA657055,SRS7200249,SAMN15814127,GSM4726846,SRA1112663,
SRR12450235,2020-08-13 16:18:33,SRX8944694,SRP277434,PRJNA657055,SRS7200250,SAMN15814126,GSM4726847,SRA1112663,
SRR12450236,2020-08-13 16:21:08,SRX8944695,SRP277434,PRJNA657055,SRS7200251,SAMN15814125,GSM4726848,SRA1112663,
SRR12450237,2020-08-13 16:17:21,SRX8944696,SRP277434,PRJNA657055,SRS7200252,SAMN15814182,GSM4726849,SRA1112663,
SRR12450238,2020-08-13 16:21:06,SRX8944697,SRP277434,PRJNA657055,SRS7200253,SAMN15814181,GSM4726850,SRA1112663,
SRR12450239,2020-08-13 16:21:02,SRX8944698,SRP277434,PRJNA657055,SRS7200254,SAMN15814180,GSM4726851,SRA1112663,
SRR12450240,2020-08-13 16:16:44,SRX8944699,SRP277434,PRJNA657055,SRS7200255,SAMN15814179,GSM4726852,SRA1112663,
SRR12450241,2020-08-13 16:20:15,SRX8944700,SRP277434,PRJNA657055,SRS7200256,SAMN15814242,GSM4726853,SRA1112663,
SRR12450242,2020-08-13 16:18:07,SRX8944701,SRP277434,PRJNA657055,SRS7200257,SAMN15814241,GSM4726854,SRA1112663,
SRR12450243,2020-08-13 16:18:56,SRX8944702,SRP277434,PRJNA657055,SRS7200258,SAMN15814240,GSM4726855,SRA1112663,
SRR12450244,2020-08-13 16:17:10,SRX8944703,SRP277434,PRJNA657055,SRS7200259,SAMN15814239,GSM4726856,SRA1112663,
SRR12450245,2020-08-13 16:22:34,SRX8944704,SRP277434,PRJNA657055,SRS7200260,SAMN15814238,GSM4726857,SRA1112663,
SRR12450246,2020-08-13 16:19:23,SRX8944705,SRP277434,PRJNA657055,SRS7200261,SAMN15814237,GSM4726858,SRA1112663,
SRR12450247,2020-08-13 16:19:10,SRX8944706,SRP277434,PRJNA657055,SRS7200262,SAMN15814236,GSM4726859,SRA1112663,
SRR12450248,2020-08-13 16:21:06,SRX8944707,SRP277434,PRJNA657055,SRS7200263,SAMN15814235,GSM4726860,SRA1112663,
SRR12450249,2020-08-13 16:22:08,SRX8944708,SRP277434,PRJNA657055,SRS7200264,SAMN15814234,GSM4726861,SRA1112663,
SRR12450250,2020-08-13 16:20:45,SRX8944709,SRP277434,PRJNA657055,SRS7200265,SAMN15814233,GSM4726862,SRA1112663,
SRR12450251,2020-08-13 16:17:27,SRX8944710,SRP277434,PRJNA657055,SRS7200266,SAMN15814232,GSM4726863,SRA1112663,
SRR12450252,2020-08-13 16:16:06,SRX8944711,SRP277434,PRJNA657055,SRS7200267,SAMN15814231,GSM4726864,SRA1112663,
SRR12450253,2020-08-13 16:18:03,SRX8944712,SRP277434,PRJNA657055,SRS7200268,SAMN15814230,GSM4726865,SRA1112663,
SRR12450254,2020-08-13 16:18:08,SRX8944713,SRP277434,PRJNA657055,SRS7200269,SAMN15814229,GSM4726866,SRA1112663,
SRR12450255,2020-08-13 16:20:31,SRX8944714,SRP277434,PRJNA657055,SRS7200270,SAMN15814228,GSM4726867,SRA1112663,
SRR12450256,2020-08-13 16:16:37,SRX8944715,SRP277434,PRJNA657055,SRS7200271,SAMN15814227,GSM4726868,SRA1112663,
SRR12450257,2020-08-13 16:22:12,SRX8944716,SRP277434,PRJNA657055,SRS7200272,SAMN15814226,GSM4726869,SRA1112663,
SRR12450258,2020-08-13 16:30:26,SRX8944717,SRP277434,PRJNA657055,SRS7200273,SAMN15814225,GSM4726870,SRA1112663,
SRR12450259,2020-08-13 16:18:47,SRX8944718,SRP277434,PRJNA657055,SRS7200274,SAMN15814224,GSM4726871,SRA1112663,
SRR12450260,2020-08-13 16:19:59,SRX8944719,SRP277434,PRJNA657055,SRS7200275,SAMN15814223,GSM4726872,SRA1112663,
SRR12450261,2020-08-13 16:19:29,SRX8944720,SRP277434,PRJNA657055,SRS7200276,SAMN15814222,GSM4726873,SRA1112663,
SRR11973981,2020-06-12 11:53:13,SRX8517718,SRP256255,PRJNA624899,SRS6815187,SAMN15197848,GSM4605536,SRA1065061,
SRR11973982,2020-06-12 10:25:12,SRX8517719,SRP256255,PRJNA624899,SRS6815188,SAMN15197837,GSM4605537,SRA1065061,
SRR11973983,2020-06-12 11:25:56,SRX8517720,SRP256255,PRJNA624899,SRS6815189,SAMN15197846,GSM4605538,SRA1065061,
SRR11973984,2020-06-12 11:44:09,SRX8517721,SRP256255,PRJNA624899,SRS6815190,SAMN15197845,GSM4605539,SRA1065061,
SRR11973985,2020-06-12 11:40:56,SRX8517722,SRP256255,PRJNA624899,SRS6815191,SAMN15197844,GSM4605540,SRA1065061,
SRR11973986,2020-06-12 09:28:22,SRX8517723,SRP256255,PRJNA624899,SRS6815192,SAMN15197842,GSM4605541,SRA1065061,
SRR11973987,2020-06-12 11:47:08,SRX8517724,SRP256255,PRJNA624899,SRS6815193,SAMN15197840,GSM4605542,SRA1065061,
SRR11973988,2020-06-12 11:20:31,SRX8517725,SRP256255,PRJNA624899,SRS6815194,SAMN15197839,GSM4605543,SRA1065061,
SRR11973989,2020-06-12 11:31:19,SRX8517726,SRP256255,PRJNA624899,SRS6815195,SAMN15197836,GSM4605544,SRA1065061,
SRR11973990,2020-06-12 11:40:29,SRX8517727,SRP256255,PRJNA624899,SRS6815196,SAMN15197833,GSM4605545,SRA1065061,
SRR11973991,2020-06-12 10:21:03,SRX8517728,SRP256255,PRJNA624899,SRS6815197,SAMN15197832,GSM4605546,SRA1065061,
SRR11973992,2020-06-12 11:22:07,SRX8517729,SRP256255,PRJNA624899,SRS6815198,SAMN15197830,GSM4605547,SRA1065061,
SRR11973993,2020-06-12 10:25:47,SRX8517730,SRP256255,PRJNA624899,SRS6815199,SAMN15197829,GSM4605548,SRA1065061,
SRR11848674,2020-05-26 12:08:22,SRX8398930,SRP264766,PRJNA635048,SRS6711712,SAMN15015757,GSM4567892,SRA1079746,
SRR11848675,2020-05-26 12:09:32,SRX8398931,SRP264766,PRJNA635048,SRS6711713,SAMN15015756,GSM4567893,SRA1079746,
SRR11848676,2020-05-26 12:12:51,SRX8398932,SRP264766,PRJNA635048,SRS6711714,SAMN15015755,GSM4567894,SRA1079746,
SRR11848677,2020-05-26 12:25:40,SRX8398933,SRP264766,PRJNA635048,SRS6711715,SAMN15015754,GSM4567895,SRA1079746,
SRR11848678,2020-05-26 13:41:31,SRX8398934,SRP264766,PRJNA635048,SRS6711716,SAMN15015776,GSM4567896,SRA1079746,
SRR11848679,2020-05-26 13:54:24,SRX8398935,SRP264766,PRJNA635048,SRS6711717,SAMN15015775,GSM4567897,SRA1079746,
SRR11848680,2020-05-26 13:17:43,SRX8398936,SRP264766,PRJNA635048,SRS6711718,SAMN15015774,GSM4567898,SRA1079746,
SRR11848681,2020-05-26 12:42:02,SRX8398937,SRP264766,PRJNA635048,SRS6711719,SAMN15015773,GSM4567899,SRA1079746,
SRR12235462,2020-07-16 14:57:52,SRX8743814,SRP272226,PRJNA646694,SRS7015868,SAMN15549718,GSM4673364,SRA1099741,
SRR12235463,2020-07-16 15:14:37,SRX8743815,SRP272226,PRJNA646694,SRS7015869,SAMN15549717,GSM4673365,SRA1099741,
SRR12235464,2020-07-16 14:20:49,SRX8743816,SRP272226,PRJNA646694,SRS7015870,SAMN15549716,GSM4673366,SRA1099741,
SRR12235465,2020-07-16 14:54:15,SRX8743817,SRP272226,PRJNA646694,SRS7015871,SAMN15549715,GSM4673367,SRA1099741,
SRR12235466,2020-07-16 15:15:30,SRX8743818,SRP272226,PRJNA646694,SRS7015872,SAMN15549714,GSM4673368,SRA1099741,
SRR12235467,2020-07-16 14:57:20,SRX8743819,SRP272226,PRJNA646694,SRS7015873,SAMN15549713,GSM4673369,SRA1099741,
SRR12235468,2020-07-16 14:30:54,SRX8743820,SRP272226,PRJNA646694,SRS7015874,SAMN15549712,GSM4673370,SRA1099741,
SRR12235469,2020-07-16 15:20:15,SRX8743821,SRP272227,PRJNA646693,SRS7015875,SAMN15549720,GSM4673371,SRA1099742,
SRR12235470,2020-07-16 14:54:20,SRX8743821,SRP272227,PRJNA646693,SRS7015875,SAMN15549720,GSM4673371,SRA1099742,
SRR12235471,2020-07-16 15:10:57,SRX8743821,SRP272227,PRJNA646693,SRS7015875,SAMN15549720,GSM4673371,SRA1099742,
SRR12235472,2020-07-16 14:25:22,SRX8743821,SRP272227,PRJNA646693,SRS7015875,SAMN15549720,GSM4673371,SRA1099742,
SRR12235473,2020-07-16 18:37:41,SRX8743822,SRP272227,PRJNA646693,SRS7015876,SAMN15549719,GSM4673372,SRA1099742,
SRR12235474,2020-07-16 14:57:37,SRX8743822,SRP272227,PRJNA646693,SRS7015876,SAMN15549719,GSM4673372,SRA1099742,
SRR12235475,2020-07-16 14:16:37,SRX8743822,SRP272227,PRJNA646693,SRS7015876,SAMN15549719,GSM4673372,SRA1099742,
SRR12235476,2020-07-16 15:08:01,SRX8743822,SRP272227,PRJNA646693,SRS7015876,SAMN15549719,GSM4673372,SRA1099742,
SRR12272354,2020-07-20 15:32:44,SRX8777385,SRP272659,PRJNA647407,SRS7047948,SAMN15585451,GSM4679393,SRA1101008,
SRR12272355,2020-07-20 15:30:14,SRX8777386,SRP272659,PRJNA647407,SRS7047949,SAMN15585450,GSM4679394,SRA1101008,
SRR12272356,2020-07-20 17:47:32,SRX8777387,SRP272659,PRJNA647407,SRS7047950,SAMN15585449,GSM4679395,SRA1101008,
SRR12272357,2020-07-20 15:35:52,SRX8777388,SRP272659,PRJNA647407,SRS7047951,SAMN15585448,GSM4679396,SRA1101008,
SRR12272358,2020-07-20 15:44:10,SRX8777389,SRP272659,PRJNA647407,SRS7047952,SAMN15585447,GSM4679397,SRA1101008,
SRR12272359,2020-07-20 15:33:35,SRX8777390,SRP272659,PRJNA647407,SRS7047953,SAMN15585446,GSM4679398,SRA1101008,
SRR12272360,2020-07-20 15:25:35,SRX8777391,SRP272659,PRJNA647407,SRS7047954,SAMN15585445,GSM4679399,SRA1101008,
SRR12272361,2020-07-20 15:27:44,SRX8777392,SRP272659,PRJNA647407,SRS7047955,SAMN15585444,GSM4679400,SRA1101008,
SRR12272362,2020-07-20 15:25:52,SRX8777393,SRP272659,PRJNA647407,SRS7047956,SAMN15585443,GSM4679401,SRA1101008,
SRR12272363,2020-07-20 15:29:01,SRX8777394,SRP272659,PRJNA647407,SRS7047957,SAMN15585442,GSM4679402,SRA1101008,
SRR12272386,2020-07-20 15:31:51,SRX8777417,SRP272659,PRJNA647407,SRS7047980,SAMN15585434,GSM4679425,SRA1101008,
SRR12272387,2020-07-20 15:34:15,SRX8777418,SRP272659,PRJNA647407,SRS7047981,SAMN15585433,GSM4679426,SRA1101008,
SRR12272388,2020-07-20 15:35:50,SRX8777419,SRP272659,PRJNA647407,SRS7047982,SAMN15585432,GSM4679427,SRA1101008,
SRR12272389,2020-07-20 15:41:15,SRX8777420,SRP272659,PRJNA647407,SRS7047983,SAMN15585431,GSM4679428,SRA1101008,
SRR12272390,2020-07-20 15:46:15,SRX8777421,SRP272659,PRJNA647407,SRS7047984,SAMN15585430,GSM4679429,SRA1101008,
SRR12272391,2020-07-20 15:33:47,SRX8777422,SRP272659,PRJNA647407,SRS7047985,SAMN15585429,GSM4679430,SRA1101008,
SRR12272392,2020-07-20 15:44:00,SRX8777423,SRP272659,PRJNA647407,SRS7047986,SAMN15585428,GSM4679431,SRA1101008,
SRR12272393,2020-07-20 15:37:44,SRX8777424,SRP272659,PRJNA647407,SRS7047987,SAMN15585427,GSM4679432,SRA1101008,
SRR12272394,2020-07-20 15:25:06,SRX8777425,SRP272659,PRJNA647407,SRS7047988,SAMN15585426,GSM4679433,SRA1101008,
SRR12272395,2020-07-20 15:33:38,SRX8777426,SRP272659,PRJNA647407,SRS7047989,SAMN15585425,GSM4679434,SRA1101008,
SRR12450212,2020-08-13 16:32:34,SRX8944671,SRP277434,PRJNA657055,SRS7200227,SAMN15814111,GSM4726824,SRA1112663,
SRR12450213,2020-08-13 16:18:28,SRX8944672,SRP277434,PRJNA657055,SRS7200228,SAMN15814110,GSM4726825,SRA1112663,
SRR12450214,2020-08-13 16:20:09,SRX8944673,SRP277434,PRJNA657055,SRS7200229,SAMN15814109,GSM4726826,SRA1112663,
SRR12450215,2020-08-13 16:17:14,SRX8944674,SRP277434,PRJNA657055,SRS7200230,SAMN15814108,GSM4726827,SRA1112663,
SRR12450216,2020-08-13 16:17:56,SRX8944675,SRP277434,PRJNA657055,SRS7200231,SAMN15814107,GSM4726828,SRA1112663,
SRR12450217,2020-08-13 16:19:18,SRX8944676,SRP277434,PRJNA657055,SRS7200232,SAMN15814106,GSM4726829,SRA1112663,
SRR12450218,2020-08-13 16:17:37,SRX8944677,SRP277434,PRJNA657055,SRS7200233,SAMN15814163,GSM4726830,SRA1112663,
SRR12450219,2020-08-13 16:18:30,SRX8944678,SRP277434,PRJNA657055,SRS7200234,SAMN15814162,GSM4726831,SRA1112663,
SRR12450220,2020-08-13 16:15:44,SRX8944679,SRP277434,PRJNA657055,SRS7200235,SAMN15814157,GSM4726832,SRA1112663,
SRR12450221,2020-08-13 16:19:01,SRX8944680,SRP277434,PRJNA657055,SRS7200236,SAMN15814136,GSM4726833,SRA1112663,
SRR9003536,2019-05-02 14:56:31,SRX5782258,SRP194584,PRJNA540838,SRS4715055,SAMN11565880,GSM3745971,SRA881953,
SRR9003537,2019-05-05 16:41:41,SRX5782259,SRP194584,PRJNA540838,SRS4715056,SAMN11565879,GSM3745972,SRA881953,
SRR9003538,2019-05-02 15:09:28,SRX5782260,SRP194584,PRJNA540838,SRS4715057,SAMN11565878,GSM3745973,SRA881953,
SRR9003539,2019-05-02 14:56:33,SRX5782261,SRP194584,PRJNA540838,SRS4715058,SAMN11565877,GSM3745974,SRA881953,
SRR9003540,2019-05-02 14:57:17,SRX5782262,SRP194584,PRJNA540838,SRS4715059,SAMN11565876,GSM3745975,SRA881953,
SRR9003541,2019-05-02 14:57:52,SRX5782263,SRP194584,PRJNA540838,SRS4715060,SAMN11565875,GSM3745976,SRA881953,
SRR9003542,2019-05-02 14:57:04,SRX5782264,SRP194584,PRJNA540838,SRS4715061,SAMN11565874,GSM3745977,SRA881953,
SRR9003543,2019-05-02 14:54:43,SRX5782265,SRP194584,PRJNA540838,SRS4715062,SAMN11565873,GSM3745978,SRA881953,
SRR9003544,2019-05-02 14:56:28,SRX5782266,SRP194584,PRJNA540838,SRS4715063,SAMN11565872,GSM3745979,SRA881953,
SRR9003545,2019-05-05 16:41:26,SRX5782267,SRP194584,PRJNA540838,SRS4715064,SAMN11565871,GSM3745980,SRA881953,
SRR9003546,2019-05-02 14:55:44,SRX5782268,SRP194584,PRJNA540838,SRS4715065,SAMN11565870,GSM3745981,SRA881953,
SRR9003547,2019-05-02 14:55:25,SRX5782269,SRP194584,PRJNA540838,SRS4715066,SAMN11565869,GSM3745982,SRA881953,
SRR9003548,2019-05-02 14:57:42,SRX5782270,SRP194584,PRJNA540838,SRS4715067,SAMN11565868,GSM3745983,SRA881953,
SRR9003549,2019-05-05 16:43:27,SRX5782271,SRP194584,PRJNA540838,SRS4715068,SAMN11565867,GSM3745984,SRA881953,
SRR9003550,2019-05-02 14:56:39,SRX5782272,SRP194584,PRJNA540838,SRS4715069,SAMN11565866,GSM3745985,SRA881953,
SRR10254548,2019-10-09 18:19:10,SRX6972544,SRP224991,PRJNA576702,SRS5498090,SAMN13002514,GSM4115868,SRA976576,
SRR10254550,2019-10-09 17:50:15,SRX6972546,SRP224991,PRJNA576702,SRS5498092,SAMN13002535,GSM4115870,SRA976576,
SRR10254552,2019-10-09 19:22:39,SRX6972548,SRP224991,PRJNA576702,SRS5498094,SAMN13002533,GSM4115872,SRA976576,
SRR10254554,2019-10-09 18:21:38,SRX6972550,SRP224991,PRJNA576702,SRS5498096,SAMN13002531,GSM4115874,SRA976576,
SRR10254555,2019-10-09 18:20:57,SRX6972551,SRP224991,PRJNA576702,SRS5498097,SAMN13002530,GSM4115875,SRA976576,
SRR10254556,2019-10-09 18:20:01,SRX6972552,SRP224991,PRJNA576702,SRS5498098,SAMN13002527,GSM4115876,SRA976576,
SRR10254558,2019-10-09 20:13:21,SRX6972554,SRP224991,PRJNA576702,SRS5498100,SAMN13002523,GSM4115878,SRA976576,
SRR10254560,2019-10-09 18:31:59,SRX6972556,SRP224991,PRJNA576702,SRS5498102,SAMN13002515,GSM4115880,SRA976576,
SRR10254565,2019-10-09 18:47:53,SRX6972561,SRP224991,PRJNA576702,SRS5498107,SAMN13002554,GSM4115885,SRA976576,
SRR10254566,2019-10-09 19:01:01,SRX6972562,SRP224991,PRJNA576702,SRS5498108,SAMN13002551,GSM4115886,SRA976576,
SRR11848659,2020-05-26 11:42:08,SRX8398915,SRP264766,PRJNA635048,SRS6711698,SAMN15015772,GSM4567877,SRA1079746,
SRR11848660,2020-05-26 12:00:16,SRX8398916,SRP264766,PRJNA635048,SRS6711697,SAMN15015771,GSM4567878,SRA1079746,
SRR11848661,2020-05-26 11:43:02,SRX8398917,SRP264766,PRJNA635048,SRS6711699,SAMN15015770,GSM4567879,SRA1079746,
SRR11848662,2020-05-26 12:21:49,SRX8398918,SRP264766,PRJNA635048,SRS6711700,SAMN15015769,GSM4567880,SRA1079746,
SRR11848663,2020-05-26 11:49:06,SRX8398919,SRP264766,PRJNA635048,SRS6711701,SAMN15015768,GSM4567881,SRA1079746,
SRR11848664,2020-06-14 14:28:56,SRX8398920,SRP264766,PRJNA635048,SRS6711702,SAMN15015767,GSM4567882,SRA1079746,
SRR11848665,2020-06-14 19:13:56,SRX8398921,SRP264766,PRJNA635048,SRS6711703,SAMN15015766,GSM4567883,SRA1079746,
SRR11848666,2020-05-26 13:01:17,SRX8398922,SRP264766,PRJNA635048,SRS6711704,SAMN15015765,GSM4567884,SRA1079746,
SRR11848667,2020-05-26 14:25:29,SRX8398923,SRP264766,PRJNA635048,SRS6711705,SAMN15015764,GSM4567885,SRA1079746,
SRR11848668,2020-05-26 11:56:19,SRX8398924,SRP264766,PRJNA635048,SRS6711706,SAMN15015763,GSM4567886,SRA1079746,
SRR11848669,2020-05-26 12:07:52,SRX8398925,SRP264766,PRJNA635048,SRS6711707,SAMN15015762,GSM4567887,SRA1079746,
SRR11848670,2020-05-26 12:01:41,SRX8398926,SRP264766,PRJNA635048,SRS6711708,SAMN15015761,GSM4567888,SRA1079746,
SRR11848671,2020-05-26 11:51:55,SRX8398927,SRP264766,PRJNA635048,SRS6711709,SAMN15015760,GSM4567889,SRA1079746,
SRR11848672,2020-05-26 12:06:43,SRX8398928,SRP264766,PRJNA635048,SRS6711710,SAMN15015759,GSM4567890,SRA1079746,
SRR11848673,2020-05-26 12:02:03,SRX8398929,SRP264766,PRJNA635048,SRS6711711,SAMN15015758,GSM4567891,SRA1079746,
SRR9003476,2019-05-02 14:57:50,SRX5782198,SRP194584,PRJNA540838,SRS4714995,SAMN11566053,GSM3745911,SRA881953,
SRR9003477,2019-05-02 14:55:38,SRX5782199,SRP194584,PRJNA540838,SRS4714996,SAMN11566052,GSM3745912,SRA881953,
SRR9003478,2019-05-02 14:57:52,SRX5782200,SRP194584,PRJNA540838,SRS4714997,SAMN11566051,GSM3745913,SRA881953,
SRR9003479,2019-05-02 14:56:10,SRX5782201,SRP194584,PRJNA540838,SRS4714998,SAMN11566050,GSM3745914,SRA881953,
SRR9003480,2019-05-02 14:57:18,SRX5782202,SRP194584,PRJNA540838,SRS4714999,SAMN11566049,GSM3745915,SRA881953,
SRR9003481,2019-05-02 14:56:59,SRX5782203,SRP194584,PRJNA540838,SRS4715000,SAMN11566048,GSM3745916,SRA881953,
SRR9003482,2019-05-02 14:55:14,SRX5782204,SRP194584,PRJNA540838,SRS4715001,SAMN11566073,GSM3745917,SRA881953,
SRR9003483,2019-05-05 16:44:15,SRX5782205,SRP194584,PRJNA540838,SRS4715002,SAMN11566072,GSM3745918,SRA881953,
SRR9003484,2019-05-02 14:58:14,SRX5782206,SRP194584,PRJNA540838,SRS4715003,SAMN11566071,GSM3745919,SRA881953,
SRR9003485,2019-05-02 14:56:12,SRX5782207,SRP194584,PRJNA540838,SRS4715004,SAMN11565966,GSM3745920,SRA881953,
SRR9003486,2019-05-02 14:54:45,SRX5782208,SRP194584,PRJNA540838,SRS4715005,SAMN11565965,GSM3745921,SRA881953,
SRR9003487,2019-05-05 16:45:39,SRX5782209,SRP194584,PRJNA540838,SRS4715006,SAMN11565964,GSM3745922,SRA881953,
SRR9003488,2019-05-02 14:57:21,SRX5782210,SRP194584,PRJNA540838,SRS4715007,SAMN11565963,GSM3745923,SRA881953,
SRR9003489,2019-05-02 14:57:03,SRX5782211,SRP194584,PRJNA540838,SRS4715008,SAMN11565962,GSM3745924,SRA881953,
SRR9003490,2019-05-02 14:56:58,SRX5782212,SRP194584,PRJNA540838,SRS4715009,SAMN11565961,GSM3745925,SRA881953,
SRR9003491,2019-05-05 16:46:30,SRX5782213,SRP194584,PRJNA540838,SRS4715010,SAMN11565960,GSM3745926,SRA881953,
SRR9003492,2019-05-02 14:56:02,SRX5782214,SRP194584,PRJNA540838,SRS4715011,SAMN11565959,GSM3745927,SRA881953,
SRR9003493,2019-05-02 14:58:46,SRX5782215,SRP194584,PRJNA540838,SRS4715012,SAMN11565958,GSM3745928,SRA881953,
SRR9003494,2019-05-02 14:59:22,SRX5782216,SRP194584,PRJNA540838,SRS4715013,SAMN11566047,GSM3745929,SRA881953,
SRR9003495,2019-05-05 16:46:24,SRX5782217,SRP194584,PRJNA540838,SRS4715014,SAMN11566046,GSM3745930,SRA881953,
SRR9003496,2019-05-02 14:58:11,SRX5782218,SRP194584,PRJNA540838,SRS4715015,SAMN11566041,GSM3745931,SRA881953,
SRR9003497,2019-05-05 16:51:39,SRX5782219,SRP194584,PRJNA540838,SRS4715016,SAMN11566040,GSM3745932,SRA881953,
SRR9003498,2019-05-02 14:58:09,SRX5782220,SRP194584,PRJNA540838,SRS4715017,SAMN11566039,GSM3745933,SRA881953,
SRR9003499,2019-05-02 14:55:54,SRX5782221,SRP194584,PRJNA540838,SRS4715018,SAMN11566038,GSM3745934,SRA881953,
SRR9003500,2019-05-02 14:58:14,SRX5782222,SRP194584,PRJNA540838,SRS4715019,SAMN11566045,GSM3745935,SRA881953,
SRR9003501,2019-05-05 16:44:24,SRX5782223,SRP194584,PRJNA540838,SRS4715020,SAMN11566044,GSM3745936,SRA881953,
SRR9003502,2019-05-02 14:57:04,SRX5782224,SRP194584,PRJNA540838,SRS4715021,SAMN11566043,GSM3745937,SRA881953,
SRR9003503,2019-05-02 14:54:06,SRX5782225,SRP194584,PRJNA540838,SRS4715022,SAMN11566042,GSM3745938,SRA881953,
SRR9003504,2019-05-02 14:55:59,SRX5782226,SRP194584,PRJNA540838,SRS4715023,SAMN11566037,GSM3745939,SRA881953,
SRR9003505,2019-05-05 16:46:58,SRX5782227,SRP194584,PRJNA540838,SRS4715024,SAMN11566036,GSM3745940,SRA881953,
SRR9003506,2019-05-02 14:54:36,SRX5782228,SRP194584,PRJNA540838,SRS4715025,SAMN11566035,GSM3745941,SRA881953,
SRR9003507,2019-05-02 14:56:53,SRX5782229,SRP194584,PRJNA540838,SRS4715026,SAMN11566034,GSM3745942,SRA881953,
SRR9003508,2019-05-02 14:57:28,SRX5782230,SRP194584,PRJNA540838,SRS4715027,SAMN11566033,GSM3745943,SRA881953,
SRR9003509,2019-05-05 16:44:35,SRX5782231,SRP194584,PRJNA540838,SRS4715028,SAMN11566032,GSM3745944,SRA881953,
SRR9003510,2019-05-02 14:57:09,SRX5782232,SRP194584,PRJNA540838,SRS4715029,SAMN11566031,GSM3745945,SRA881953,
SRR9003511,2019-05-02 14:58:40,SRX5782233,SRP194584,PRJNA540838,SRS4715030,SAMN11566030,GSM3745946,SRA881953,
SRR9003512,2019-05-02 14:58:04,SRX5782234,SRP194584,PRJNA540838,SRS4715031,SAMN11566029,GSM3745947,SRA881953,
SRR9003513,2019-05-05 16:46:37,SRX5782235,SRP194584,PRJNA540838,SRS4715032,SAMN11566028,GSM3745948,SRA881953,
SRR9003514,2019-05-02 14:57:34,SRX5782236,SRP194584,PRJNA540838,SRS4715033,SAMN11566027,GSM3745949,SRA881953,
SRR9003515,2019-05-02 14:58:31,SRX5782237,SRP194584,PRJNA540838,SRS4715034,SAMN11565854,GSM3745950,SRA881953,
SRR9003516,2019-05-02 14:58:03,SRX5782238,SRP194584,PRJNA540838,SRS4715035,SAMN11565853,GSM3745951,SRA881953,
SRR9003517,2019-05-05 16:47:04,SRX5782239,SRP194584,PRJNA540838,SRS4715036,SAMN11565852,GSM3745952,SRA881953,
SRR9003518,2019-05-02 14:56:34,SRX5782240,SRP194584,PRJNA540838,SRS4715037,SAMN11565851,GSM3745953,SRA881953,
SRR9003519,2019-05-02 14:56:42,SRX5782241,SRP194584,PRJNA540838,SRS4715038,SAMN11565850,GSM3745954,SRA881953,
